sample_id,split,target_id,view,template_frame_id,search_frame_id,group,pair_id,balanced_primary,max_score,apce,score_map_max,score_map_mean,score_map_std,score_top1_top2_gap,score_entropy,pred_bbox_x,pred_bbox_y,pred_bbox_w,pred_bbox_h,prompt_valid,prompt_topk_score_mean,prompt_topk_score_std,prompt_topk_score_min,prompt_topk_score_max,prompt_top1_top8_gap,prompt_norm_mean,prompt_norm_std,prompt_pairwise_cos_mean,prompt_pairwise_cos_std,prompt_pairwise_cos_min,prompt_pairwise_cos_max
d2p1-train-md3030-2-000327-clean,train,md3030,B,326,327,clean,d2p1-train-md3030-B-00049,True,0.8835164904594421,249.7989959716797,0.8835164904594421,0.006122143007814884,0.05556919053196907,0.8006524220108986,0.45581701397895813,0.49908536672592163,0.49753013253211975,0.3726665675640106,0.1704980581998825,True,0.1483408659696579,0.27899685502052307,0.012527607381343842,0.8835164904594421,0.8709889054298401,12.466309547424316,0.16769151389598846,0.6592332720756531,0.15325669944286346,0.3617534041404724,0.965579092502594
d2p1-train-md3030-2-000327-synthetic,train,md3030,B,326,327,synthetic,d2p1-train-md3030-B-00049,True,0.14539100229740143,40.59173583984375,0.14539100229740143,0.012945126742124557,0.018842408433556557,0.03229515254497528,0.8666514158248901,0.22298072278499603,0.565148651599884,0.25525200366973877,0.21782174706459045,True,0.08833437412977219,0.026075445115566254,0.06361303478479385,0.14539100229740143,0.08177796751260757,12.394981384277344,0.18928676843643188,0.72063148021698,0.13649754226207733,0.5026659369468689,0.9765110015869141
d2p1-train-md3030-2-000332-clean,train,md3030,B,331,332,clean,d2p1-train-md3030-B-00050,True,0.9211518168449402,253.7376708984375,0.9211518168449402,0.005549234803766012,0.05756436288356781,0.8701886422932148,0.40032491087913513,0.5035569667816162,0.5032880306243896,0.35618728399276733,0.1771213561296463,True,0.13827821612358093,0.29631638526916504,0.007441265508532524,0.9211518168449402,0.9137105345726013,12.555755615234375,0.10059470683336258,0.5827540159225464,0.17709732055664062,0.2352619469165802,0.9279873371124268
d2p1-train-md3030-2-000332-synthetic,train,md3030,B,331,332,synthetic,d2p1-train-md3030-B-00050,True,0.6776304244995117,197.9810791015625,0.6776304244995117,0.010770406574010849,0.046955034136772156,0.3905503749847412,0.7103937268257141,0.826253354549408,0.6818951368331909,0.2885131537914276,0.17272500693798065,True,0.1765683889389038,0.20298734307289124,0.03310782089829445,0.6776304244995117,0.6445226073265076,12.58845043182373,0.10958193242549896,0.6577318906784058,0.10265419632196426,0.39625829458236694,0.8354163765907288
d2p1-train-md3030-2-000337-clean,train,md3030,B,336,337,clean,d2p1-train-md3030-B-00051,True,0.8943886756896973,249.47940063476562,0.8943886756896973,0.0064251236617565155,0.05626426637172699,0.7804017961025238,0.48795828223228455,0.5113890767097473,0.49803945422172546,0.3543906509876251,0.1836136430501938,True,0.14742793142795563,0.2840362787246704,0.013082907535135746,0.8943886756896973,0.8813057541847229,12.476417541503906,0.09708137065172195,0.67938631772995,0.13157980144023895,0.4470219016075134,0.9586920738220215
d2p1-train-md3030-2-000337-synthetic,train,md3030,B,336,337,synthetic,d2p1-train-md3030-B-00051,True,0.3861842751502991,48.58467483520508,0.3861842751502991,0.022767670452594757,0.05053943395614624,0.034808844327926636,0.8103860020637512,0.7593093514442444,0.69032883644104,0.29763877391815186,0.1798059344291687,True,0.2742450535297394,0.07540451735258102,0.17085352540016174,0.3861842751502991,0.21533074975013733,12.359827041625977,0.14501959085464478,0.7672015428543091,0.12468758225440979,0.5638847947120667,0.9592047929763794
d2p1-train-md3030-2-000343-clean,train,md3030,B,342,343,clean,d2p1-train-md3030-B-00052,True,0.8468506932258606,241.40582275390625,0.8468506932258606,0.006757316645234823,0.054089903831481934,0.7144660800695419,0.48851722478866577,0.5014290809631348,0.4915239214897156,0.3643442690372467,0.17212045192718506,True,0.1623481959104538,0.2616707682609558,0.018100962042808533,0.8468506932258606,0.8287497162818909,12.46807861328125,0.13219207525253296,0.6504395604133606,0.1451929360628128,0.39128103852272034,0.91295325756073
d2p1-train-md3030-2-000343-synthetic,train,md3030,B,342,343,synthetic,d2p1-train-md3030-B-00052,True,0.30419179797172546,60.298500061035156,0.30419179797172546,0.016917448490858078,0.03536567836999893,0.09046174585819244,0.8072102069854736,0.4011094272136688,0.6207357048988342,0.2135528028011322,0.14451147615909576,True,0.18532243371009827,0.054346952587366104,0.10828537493944168,0.30419179797172546,0.19590643048286438,12.353946685791016,0.1753533035516739,0.8236604928970337,0.09694172441959381,0.6775563955307007,0.9606621861457825
d2p1-train-md3030-2-000348-clean,train,md3030,B,347,348,clean,d2p1-train-md3030-B-00053,True,0.8944721221923828,250.1592559814453,0.8944721221923828,0.0060758995823562145,0.05623030290007591,0.799584336578846,0.44873833656311035,0.49095413088798523,0.4995839595794678,0.3675999045372009,0.17929860949516296,True,0.14772355556488037,0.2835221290588379,0.011303698644042015,0.8944721221923828,0.8831683993339539,12.521408081054688,0.1017279252409935,0.6739386916160583,0.13400466740131378,0.4657890200614929,0.9270697832107544
d2p1-train-md3030-2-000348-synthetic,train,md3030,B,347,348,synthetic,d2p1-train-md3030-B-00053,True,0.40594884753227234,74.53498840332031,0.40594884753227234,0.019429199397563934,0.04285150021314621,0.0075836181640625,0.8174983859062195,0.5331758260726929,0.7313152551651001,0.27089670300483704,0.164418026804924,True,0.20402315258979797,0.1206291913986206,0.08859769999980927,0.40594884753227234,0.31735116243362427,12.342479705810547,0.21533171832561493,0.7340894937515259,0.1496584564447403,0.4389178156852722,0.9667383432388306
d2p1-train-md3030-2-000353-clean,train,md3030,B,352,353,clean,d2p1-train-md3030-B-00054,True,0.9193663001060486,253.8226318359375,0.9193663001060486,0.005508501082658768,0.05744592100381851,0.8766858167946339,0.3970746695995331,0.5025474429130554,0.49719032645225525,0.3572401702404022,0.17745326459407806,True,0.13776765763759613,0.2957954704761505,0.007144263479858637,0.9193663001060486,0.9122220277786255,12.530012130737305,0.08296634256839752,0.6326562166213989,0.14588287472724915,0.3340233564376831,0.9491361379623413
d2p1-train-md3030-2-000353-synthetic,train,md3030,B,352,353,synthetic,d2p1-train-md3030-B-00054,True,0.503913402557373,145.7827606201172,0.503913402557373,0.016527943313121796,0.03835688903927803,0.2449234426021576,0.8406011462211609,0.4453389048576355,0.7269752621650696,0.26423805952072144,0.16222618520259857,True,0.16881191730499268,0.1418175995349884,0.04849867522716522,0.503913402557373,0.45541471242904663,12.434514045715332,0.12594951689243317,0.7429116368293762,0.07988394796848297,0.5543203949928284,0.8913816809654236
d2p1-train-md3030-2-000358-clean,train,md3030,B,357,358,clean,d2p1-train-md3030-B-00055,True,0.8820890784263611,249.58383178710938,0.8820890784263611,0.0058123269118368626,0.05553527548909187,0.7798141837120056,0.42185476422309875,0.5048032999038696,0.4896220564842224,0.3601188361644745,0.1725873053073883,True,0.14666439592838287,0.279563844203949,0.009249791502952576,0.8820890784263611,0.8728392720222473,12.47134017944336,0.16894720494747162,0.6625820994377136,0.13356386125087738,0.3979032039642334,0.964712917804718
d2p1-train-md3030-2-000358-synthetic,train,md3030,B,357,358,synthetic,d2p1-train-md3030-B-00055,True,0.3171907961368561,44.635868072509766,0.3171907961368561,0.01963854767382145,0.043253108859062195,0.04118761420249939,0.8043810725212097,0.34733331203460693,0.708465576171875,0.2705531120300293,0.17276738584041595,True,0.23374402523040771,0.04711739718914032,0.1659291386604309,0.3171907961368561,0.15126165747642517,12.38153076171875,0.15447597205638885,0.803155243396759,0.1013113483786583,0.6187318563461304,0.9673327803611755
d2p1-train-md3030-2-000363-natural,train,md3030,B,362,363,natural,,True,0.8732898831367493,246.6512451171875,0.8732898831367493,0.0065030502155423164,0.05522898584604263,0.7730380147695541,0.4809049367904663,0.4964756965637207,0.4884248971939087,0.3443983197212219,0.1804860234260559,True,0.154474675655365,0.2736474573612213,0.016634445637464523,0.8732898831367493,0.8566554188728333,12.466397285461426,0.1381196528673172,0.6806734800338745,0.11442673206329346,0.4713381826877594,0.8836254477500916
d2p1-train-md3030-2-000364-natural,train,md3030,B,362,364,natural,,True,0.8202009797096252,234.15594482421875,0.8202009797096252,0.007565503474324942,0.053071215748786926,0.6482476890087128,0.5498108863830566,0.4956294000148773,0.4876173138618469,0.3175108730792999,0.1828131526708603,True,0.1680159717798233,0.2516198754310608,0.022802498191595078,0.8202009797096252,0.7973985075950623,12.40726089477539,0.17668317258358002,0.6785262823104858,0.1451236754655838,0.3794073462486267,0.9318717122077942
d2p1-train-md3030-2-000365-natural,train,md3030,B,362,365,natural,,True,0.5087148547172546,116.93309783935547,0.5087148547172546,0.009021756239235401,0.04618088901042938,0.007238507270812988,0.6202176809310913,0.477272093296051,0.4898805022239685,0.29691505432128906,0.1734302043914795,True,0.18860095739364624,0.1857314109802246,0.030478565022349358,0.5087148547172546,0.47823628783226013,12.282426834106445,0.15295933187007904,0.7836143374443054,0.12290243059396744,0.5797029733657837,0.9802564978599548
d2p1-train-md3030-2-000366-natural,train,md3030,B,362,366,natural,,True,0.5867515206336975,102.92137145996094,0.5867515206336975,0.021998804062604904,0.05351956933736801,0.255633682012558,0.7976471781730652,0.4875137209892273,0.500563383102417,0.3217695355415344,0.18436682224273682,True,0.2708764672279358,0.13280999660491943,0.14038388431072235,0.5867515206336975,0.44636762142181396,12.269779205322266,0.18837970495224,0.8395801782608032,0.1677749902009964,0.49199146032333374,0.9671384692192078
d2p1-train-md3030-2-000367-natural,train,md3030,B,362,367,natural,,True,0.2551473379135132,40.65957260131836,0.2551473379135132,0.02418220043182373,0.03193565085530281,0.05481909215450287,0.8855816721916199,0.511100172996521,0.45614174008369446,0.3385542929172516,0.20723648369312286,True,0.15834465622901917,0.04976775497198105,0.10337521880865097,0.2551473379135132,0.15177211165428162,12.238591194152832,0.0715285912156105,0.8848173022270203,0.042665667831897736,0.7974292039871216,0.9675654768943787
d2p1-train-md3030-2-000368-natural,train,md3030,B,362,368,natural,,True,0.27815887331962585,49.04361343383789,0.27815887331962585,0.020199567079544067,0.03424159809947014,0.038723334670066833,0.8508932590484619,0.5126926898956299,0.4807266592979431,0.31448233127593994,0.1997530311346054,True,0.17191702127456665,0.05451646447181702,0.10832536220550537,0.27815887331962585,0.16983351111412048,12.26179027557373,0.1446295827627182,0.7974619269371033,0.15452878177165985,0.46302419900894165,0.9530135989189148
d2p1-train-md3030-2-000369-natural,train,md3030,B,362,369,natural,,True,0.36712193489074707,98.66010284423828,0.36712193489074707,0.01962873339653015,0.0313681997358799,0.13986113667488098,0.8784067034721375,0.14892622828483582,0.690980851650238,0.2571932077407837,0.186101496219635,True,0.14435997605323792,0.09809309244155884,0.05378735065460205,0.36712193489074707,0.313334584236145,12.356693267822266,0.13623936474323273,0.7374019026756287,0.14648735523223877,0.39664193987846375,0.9277963638305664
d2p1-train-md3030-2-000370-natural,train,md3030,B,362,370,natural,,True,0.24384281039237976,24.30874252319336,0.24384281039237976,0.031370874494314194,0.03828997537493706,0.009440287947654724,0.8879144191741943,0.5882551074028015,0.8454316258430481,0.2372334748506546,0.22874929010868073,True,0.17532837390899658,0.0410526841878891,0.13589344918727875,0.24384281039237976,0.10794936120510101,12.212571144104004,0.14558045566082,0.8358978629112244,0.1377979815006256,0.6470520496368408,0.9918195605278015
d2p1-train-md3030-2-000371-natural,train,md3030,B,362,371,natural,,True,0.15028655529022217,10.374996185302734,0.15028655529022217,0.03499395400285721,0.03092692792415619,0.03391363471746445,0.916955828666687,0.7046246528625488,0.43201515078544617,0.5085510611534119,0.32398003339767456,True,0.11168172210454941,0.015299228951334953,0.10218244045972824,0.15028655529022217,0.04810411483049393,12.124267578125,0.02945960871875286,0.9580239057540894,0.03221578523516655,0.8968793153762817,0.9908233880996704
d2p1-train-md3030-2-000372-natural,train,md3030,B,362,372,natural,,True,0.4170963764190674,52.69782257080078,0.4170963764190674,0.03374089300632477,0.04656136408448219,0.07585924863815308,0.8825048804283142,0.5014568567276001,0.5098938941955566,0.2685028612613678,0.20713119208812714,True,0.22639697790145874,0.09802843630313873,0.13394470512866974,0.4170963764190674,0.28315168619155884,12.17904281616211,0.0907403752207756,0.8899132013320923,0.06411021947860718,0.7876545190811157,0.989479660987854
d2p1-train-md3030-2-000373-natural,train,md3030,B,362,373,natural,,True,0.43667760491371155,61.485450744628906,0.43667760491371155,0.025468163192272186,0.0495617501437664,0.0550689697265625,0.8332468867301941,0.48639237880706787,0.5051403045654297,0.20459279417991638,0.2004939764738083,True,0.2515723705291748,0.09973971545696259,0.14592315256595612,0.43667760491371155,0.29075443744659424,12.224394798278809,0.17260298132896423,0.8555105924606323,0.12748749554157257,0.6119332313537598,0.9864691495895386
d2p1-train-md3030-2-000374-natural,train,md3030,B,362,374,natural,,True,0.4795684218406677,62.05609130859375,0.4795684218406677,0.024628542363643646,0.05570361018180847,0.1386408805847168,0.8040821552276611,0.4873175024986267,0.5388627052307129,0.33714279532432556,0.19441364705562592,True,0.2992391288280487,0.08739747107028961,0.18554113805294037,0.4795684218406677,0.29402726888656616,12.272274017333984,0.226472407579422,0.7878552079200745,0.24273301661014557,0.3241785764694214,0.9868043661117554
d2p1-train-md3030-2-000375-natural,train,md3030,B,362,375,natural,,True,0.1472845822572708,13.534429550170898,0.1472845822572708,0.029206300154328346,0.027448497712612152,0.031417131423950195,0.9146589040756226,0.5622208118438721,0.4756210148334503,0.29816722869873047,0.30219903588294983,True,0.1103125661611557,0.016375476494431496,0.0921296700835228,0.1472845822572708,0.055154912173748016,12.269593238830566,0.06203841790556908,0.8852954506874084,0.030212601646780968,0.8262984156608582,0.9463266134262085
d2p1-train-md3030-2-000376-natural,train,md3030,B,362,376,natural,,True,0.2579941749572754,28.129236221313477,0.2579941749572754,0.03132244199514389,0.03727696090936661,0.047066569328308105,0.8939433693885803,0.46901723742485046,0.5947599411010742,0.2597936987876892,0.20395053923130035,True,0.17299655079841614,0.04475304111838341,0.12723886966705322,0.2579941749572754,0.13075530529022217,12.317716598510742,0.14063620567321777,0.8154234290122986,0.11810506880283356,0.5472844243049622,0.9773674607276917
d2p1-train-md3030-2-000377-natural,train,md3030,B,362,377,natural,,True,0.5943372845649719,106.21051788330078,0.5943372845649719,0.022794753313064575,0.05300600454211235,0.2552485167980194,0.8157082200050354,0.48671412467956543,0.5774343609809875,0.32988494634628296,0.19520124793052673,True,0.2672715187072754,0.14202627539634705,0.12255572527647018,0.5943372845649719,0.47178155183792114,12.327080726623535,0.08232523500919342,0.8327669501304626,0.049888402223587036,0.7157832980155945,0.9115480780601501
d2p1-train-md3030-2-000378-natural,train,md3030,B,362,378,natural,,True,0.6285579800605774,143.40505981445312,0.6285579800605774,0.016209406778216362,0.04994626343250275,0.29690971970558167,0.7672727108001709,0.49452582001686096,0.5651645660400391,0.28794944286346436,0.201059952378273,True,0.22965070605278015,0.1705082207918167,0.09113162010908127,0.6285579800605774,0.5374263525009155,12.342658996582031,0.18522293865680695,0.7302077412605286,0.16631218791007996,0.4004616141319275,0.966846764087677
d2p1-train-md3030-2-000379-natural,train,md3030,B,362,379,natural,,True,0.38295215368270874,44.410064697265625,0.38295215368270874,0.026995880529284477,0.05076524242758751,0.014654695987701416,0.837333619594574,0.4418908357620239,0.579670250415802,0.2491118460893631,0.20270900428295135,True,0.26225966215133667,0.08819795399904251,0.15370503067970276,0.38295215368270874,0.22924712300300598,12.325687408447266,0.22596460580825806,0.7610850930213928,0.1506790816783905,0.48791414499282837,0.9697782397270203
d2p1-train-md3030-2-000380-natural,train,md3030,B,362,380,natural,,True,0.2167154997587204,23.22439956665039,0.2167154997587204,0.028757819905877113,0.034628111869096756,0.03320881724357605,0.8941476941108704,0.5235862731933594,0.4198158383369446,0.35241666436195374,0.19483666121959686,True,0.1607818901538849,0.031144268810749054,0.1224207654595375,0.2167154997587204,0.09429473429918289,12.198724746704102,0.10938329994678497,0.8581295609474182,0.11884737014770508,0.6128164529800415,0.98783278465271
d2p1-train-md3030-2-000381-natural,train,md3030,B,362,381,natural,,True,0.21825715899467468,22.42281150817871,0.21825715899467468,0.03173036500811577,0.03349651023745537,0.04354633390903473,0.9067547917366028,0.44615525007247925,0.4090431332588196,0.3899293541908264,0.179203599691391,True,0.1515732854604721,0.033358134329319,0.10809172689914703,0.21825715899467468,0.11016543209552765,12.192092895507812,0.1163257509469986,0.8694031834602356,0.14941920340061188,0.5607936382293701,0.9891974329948425
d2p1-train-md3030-2-000382-natural,train,md3030,B,362,382,natural,,True,0.5191974639892578,91.67670440673828,0.5191974639892578,0.0222734697163105,0.04947315528988838,0.10528290271759033,0.8178523182868958,0.5280558466911316,0.5657486915588379,0.32634609937667847,0.1730579435825348,True,0.2362467646598816,0.13841407001018524,0.12330249696969986,0.5191974639892578,0.39589497447013855,12.294946670532227,0.16926638782024384,0.7540579438209534,0.19949808716773987,0.3500334322452545,0.9622597098350525
d2p1-train-md3030-2-000383-natural,train,md3030,B,362,383,natural,,True,0.5758767127990723,112.8753890991211,0.5758767127990723,0.01874638721346855,0.05088552087545395,0.12921294569969177,0.7944895029067993,0.5236605405807495,0.5595290064811707,0.3304121792316437,0.20252765715122223,True,0.23710747063159943,0.1674828678369522,0.10209472477436066,0.5758767127990723,0.4737820029258728,12.302050590515137,0.15913155674934387,0.7943351864814758,0.13837255537509918,0.5338740348815918,0.9687968492507935
d2p1-train-md3030-2-000384-natural,train,md3030,B,362,384,natural,,True,0.6473673582077026,149.38458251953125,0.6473673582077026,0.014152752235531807,0.05105927959084511,0.3102855086326599,0.7436808943748474,0.5163369178771973,0.5430367588996887,0.3526928126811981,0.2024507075548172,True,0.22232133150100708,0.19306379556655884,0.048268940299749374,0.6473673582077026,0.5990984439849854,12.388812065124512,0.1381334662437439,0.7166815400123596,0.1558118760585785,0.4193095266819,0.924561083316803
d2p1-train-md3030-2-000385-natural,train,md3030,B,362,385,natural,,True,0.535212516784668,97.88436889648438,0.535212516784668,0.016236547380685806,0.05162310227751732,0.04125487804412842,0.7622502446174622,0.4895932972431183,0.5365949869155884,0.3305727541446686,0.21303513646125793,True,0.24153488874435425,0.17449414730072021,0.05422412231564522,0.535212516784668,0.48098838329315186,12.401259422302246,0.11046012490987778,0.7454530000686646,0.09544828534126282,0.5649521350860596,0.8956185579299927
d2p1-train-md3030-2-000386-natural,train,md3030,B,362,386,natural,,True,0.4731944799423218,69.1018295288086,0.4731944799423218,0.017176419496536255,0.05428951233625412,0.05299314856529236,0.7398365139961243,0.46149230003356934,0.5256137847900391,0.32170435786247253,0.21829822659492493,True,0.2733302712440491,0.1504141390323639,0.09528364986181259,0.4731944799423218,0.3779108226299286,12.375299453735352,0.1842510849237442,0.7416804432868958,0.13111388683319092,0.47684723138809204,0.9178470373153687
d2p1-train-md3030-2-000387-natural,train,md3030,B,362,387,natural,,True,0.5141101479530334,83.97650909423828,0.5141101479530334,0.021391751244664192,0.051892634481191635,0.08049523830413818,0.8068665862083435,0.4411751329898834,0.5355569124221802,0.27766045928001404,0.23231241106987,True,0.2637155055999756,0.13757620751857758,0.09201564639806747,0.5141101479530334,0.4220944941043854,12.417303085327148,0.16226203739643097,0.7639445662498474,0.07711134105920792,0.6380109786987305,0.8925676941871643
d2p1-train-md3030-2-000388-natural,train,md3030,B,362,388,natural,,True,0.31738394498825073,45.68681716918945,0.31738394498825073,0.01835731975734234,0.043244898319244385,0.043494850397109985,0.7835832238197327,0.8548424243927002,0.6720481514930725,0.25699231028556824,0.17650656402111053,True,0.2280450165271759,0.05275575444102287,0.1608833521604538,0.31738394498825073,0.15650059282779694,12.339160919189453,0.17802046239376068,0.7502990961074829,0.11351756006479263,0.5652790665626526,0.9543769359588623
d2p1-train-md3030-2-000389-natural,train,md3030,B,362,389,natural,,True,0.4225175678730011,76.66667938232422,0.4225175678730011,0.01839545927941799,0.04463966190814972,0.053601592779159546,0.7927951812744141,0.8345913887023926,0.6670529246330261,0.2701770067214966,0.17740952968597412,True,0.2256706953048706,0.10771141201257706,0.10400774329900742,0.4225175678730011,0.3185098171234131,12.363371849060059,0.2096557915210724,0.7008520364761353,0.18837036192417145,0.2981683015823364,0.9283276796340942
d2p1-train-md3030-2-000390-natural,train,md3030,B,362,390,natural,,True,0.6927046179771423,166.17755126953125,0.6927046179771423,0.013419559225440025,0.05205053091049194,0.3401568830013275,0.7062051892280579,0.487539142370224,0.5138795375823975,0.3457293212413788,0.20271091163158417,True,0.22181475162506104,0.19771435856819153,0.06787757575511932,0.6927046179771423,0.6248270273208618,12.347936630249023,0.16169504821300507,0.714452862739563,0.14283639192581177,0.38414445519447327,0.9866827726364136
d2p1-train-md3030-2-000391-natural,train,md3030,B,362,391,natural,,True,0.6872853636741638,176.4124755859375,0.6872853636741638,0.01160327810794115,0.05044284835457802,0.3190891742706299,0.6923419237136841,0.4880235195159912,0.4906901717185974,0.3440721333026886,0.1735379844903946,True,0.20171359181404114,0.20719651877880096,0.04875928908586502,0.6872853636741638,0.6385260820388794,12.367431640625,0.16683979332447052,0.6874002814292908,0.1569131463766098,0.46675264835357666,0.9232677817344666
d2p1-train-md3030-2-000392-natural,train,md3030,B,362,392,natural,,True,0.6335116624832153,152.61871337890625,0.6335116624832153,0.011378433555364609,0.05001627281308174,0.18498995900154114,0.6832767128944397,0.48238253593444824,0.49614155292510986,0.3629508912563324,0.18479077517986298,True,0.20406633615493774,0.20159181952476501,0.05608871206641197,0.6335116624832153,0.5774229764938354,12.4613037109375,0.12613420188426971,0.6840906739234924,0.11362995207309723,0.458285391330719,0.868345320224762
d2p1-train-md3030-2-000393-natural,train,md3030,B,362,393,natural,,True,0.722580075263977,190.51699829101562,0.722580075263977,0.010212782770395279,0.05135675519704819,0.3704785406589508,0.6533968448638916,0.4871675968170166,0.5041835308074951,0.3676307201385498,0.19687221944332123,True,0.1949397772550583,0.2202259600162506,0.04162688925862312,0.722580075263977,0.6809532046318054,12.453978538513184,0.14855679869651794,0.6613452434539795,0.11495590209960938,0.44723787903785706,0.8376663327217102
d2p1-train-md3030-2-000394-clean,train,md3030,B,362,394,clean,d2p1-train-md3030-B-00056,True,0.7800674438476562,213.3590545654297,0.7800674438476562,0.009097427129745483,0.05263391509652138,0.5226578116416931,0.606947124004364,0.4931429922580719,0.5110452771186829,0.36648988723754883,0.19807343184947968,True,0.18812650442123413,0.23469118773937225,0.031713418662548065,0.7800674438476562,0.7483540177345276,12.455738067626953,0.13862274587154388,0.6715838313102722,0.11809278279542923,0.4931088984012604,0.9563436508178711
d2p1-train-md3030-2-000394-synthetic,train,md3030,B,362,394,synthetic,d2p1-train-md3030-B-00056,True,0.5481681823730469,124.22229766845703,0.5481681823730469,0.011021355167031288,0.04794568195939064,0.09236034750938416,0.6479923725128174,0.5760930776596069,0.6828327178955078,0.27937543392181396,0.1698273867368698,True,0.21134133636951447,0.17383001744747162,0.07223827391862869,0.5481681823730469,0.4759299159049988,12.577956199645996,0.09572786092758179,0.6140468716621399,0.1743396669626236,0.2954016923904419,0.9158563017845154
d2p1-train-md3030-2-000400-clean,train,md3030,B,399,400,clean,d2p1-train-md3030-B-00057,True,0.907620906829834,252.89947509765625,0.907620906829834,0.00559813529253006,0.056801121681928635,0.8532597906887531,0.40473049879074097,0.5030847191810608,0.49872317910194397,0.3571854829788208,0.17164377868175507,True,0.14065110683441162,0.29045090079307556,0.007869350723922253,0.907620906829834,0.8997515439987183,12.459554672241211,0.166949063539505,0.6965641379356384,0.11831732839345932,0.5116060376167297,0.9545053243637085
d2p1-train-md3030-2-000400-synthetic,train,md3030,B,399,400,synthetic,d2p1-train-md3030-B-00057,True,0.41611525416374207,73.8534164428711,0.41611525416374207,0.019695116207003593,0.044265445321798325,0.10696479678153992,0.8046160936355591,0.48724105954170227,0.6252974271774292,0.39917808771133423,0.13372382521629333,True,0.22942949831485748,0.0827336385846138,0.1580759435892105,0.41611525416374207,0.25803929567337036,12.231010437011719,0.11492089927196503,0.857185959815979,0.07927587628364563,0.7580968737602234,0.9784769415855408
d2p1-train-md3030-2-000405-clean,train,md3030,B,404,405,clean,d2p1-train-md3030-B-00058,True,0.8942190408706665,250.17202758789062,0.8942190408706665,0.0058597903698682785,0.05623532086610794,0.7933123931288719,0.41840025782585144,0.5033771991729736,0.49987295269966125,0.31344375014305115,0.17200911045074463,True,0.147466778755188,0.283562034368515,0.012942103669047356,0.8942190408706665,0.8812769651412964,12.384421348571777,0.16277123987674713,0.705790638923645,0.137880340218544,0.46357113122940063,0.952724277973175
d2p1-train-md3030-2-000405-synthetic,train,md3030,B,404,405,synthetic,d2p1-train-md3030-B-00058,True,0.498457670211792,104.32444763183594,0.498457670211792,0.011794045567512512,0.04736974835395813,0.1227465271949768,0.6752638816833496,0.14696931838989258,0.7076277732849121,0.25107431411743164,0.1492256224155426,True,0.2282920479774475,0.1490778625011444,0.05385584011673927,0.498457670211792,0.444601833820343,12.298254013061523,0.1511315256357193,0.77376788854599,0.16462242603302002,0.3902113735675812,0.9777891039848328
d2p1-train-md3030-2-000410-clean,train,md3030,B,409,410,clean,d2p1-train-md3030-B-00059,True,0.5621922016143799,111.24664306640625,0.5621922016143799,0.012589512392878532,0.05180798098444939,0.14173972606658936,0.6499453783035278,0.504033625125885,0.47833436727523804,0.3090697228908539,0.19927345216274261,True,0.25236639380455017,0.1572253704071045,0.050464026629924774,0.5621922016143799,0.5117281675338745,12.387704849243164,0.09515233337879181,0.7959042191505432,0.061203766614198685,0.6879444122314453,0.8842606544494629
d2p1-train-md3030-2-000410-synthetic,train,md3030,B,409,410,synthetic,d2p1-train-md3030-B-00059,True,0.20279055833816528,32.68404769897461,0.20279055833816528,0.023018857464194298,0.027050035074353218,0.040587007999420166,0.8927307724952698,0.5245989561080933,0.6944517493247986,0.2235925793647766,0.2357771247625351,True,0.11848431080579758,0.04081541299819946,0.08160547912120819,0.20279055833816528,0.12118507921695709,12.246320724487305,0.06345883011817932,0.8755823969841003,0.06000710651278496,0.7702754139900208,0.9947865605354309
d2p1-train-md3030-2-000411-natural,train,md3030,B,410,411,natural,,True,0.46909528970718384,72.71402740478516,0.46909528970718384,0.015630701556801796,0.05276117101311684,0.09137696027755737,0.6975589394569397,0.5010266900062561,0.48136189579963684,0.2973054349422455,0.18699201941490173,True,0.2754974365234375,0.11978626251220703,0.10303845256567001,0.46909528970718384,0.3660568296909332,12.387065887451172,0.08433360606431961,0.735351026058197,0.07987252622842789,0.560577392578125,0.8844537734985352
d2p1-train-md3030-2-000412-natural,train,md3030,B,410,412,natural,,True,0.4737990200519562,75.67923736572266,0.4737990200519562,0.018236249685287476,0.05134287476539612,0.05271017551422119,0.7644494771957397,0.5380476117134094,0.4781936705112457,0.2585058808326721,0.17473196983337402,True,0.2590165436267853,0.13466398417949677,0.10456033796072006,0.4737990200519562,0.3692386746406555,12.34984016418457,0.12319822609424591,0.7606867551803589,0.09473064541816711,0.5034350752830505,0.9559578895568848
d2p1-train-md3030-2-000413-natural,train,md3030,B,410,413,natural,,True,0.4815218150615692,75.87676239013672,0.4815218150615692,0.01987711898982525,0.0516078881919384,0.07392683625221252,0.7795127034187317,0.5108434557914734,0.4917236268520355,0.2860957980155945,0.19179722666740417,True,0.2660102844238281,0.11965738981962204,0.12374581396579742,0.4815218150615692,0.3577759861946106,12.304192543029785,0.15753015875816345,0.784004807472229,0.09311239421367645,0.67821204662323,0.9641571640968323
d2p1-train-md3030-2-000414-natural,train,md3030,B,410,414,natural,,True,0.36930960416793823,55.31318664550781,0.36930960416793823,0.023451397195458412,0.04380796104669571,0.09816712141036987,0.8334710001945496,0.5071523189544678,0.4898376166820526,0.2941587567329407,0.21224717795848846,True,0.22106672823429108,0.07503095269203186,0.14897984266281128,0.36930960416793823,0.22032976150512695,12.257781028747559,0.15411880612373352,0.8227744698524475,0.13747741281986237,0.552457332611084,0.969265341758728
